coordinates,created_at,created_d,created_h,created_m,created_min,created_y,favorite_count,id,lang,retweet_count,source,text
,,6.0,10.0,6.0,43.0,2017.0,0.0,872041195618349056,en,8263.0,Twitter for iPhone,"RT @foxandfriends: FOX NEWS ALERT: ISIS claims responsibility for hostage siege in Melbourne, Australia that killed 1 person and injured 3…"
,,6.0,10.0,6.0,41.0,2017.0,0.0,872040726120550404,en,6803.0,Twitter for iPhone,RT @foxandfriends: Sen. Ted Cruz: Trump's air traffic control plan is a 'win-win' for Democrats and Republicans https://t.co/TsggUEfOO2
,,6.0,1.0,6.0,20.0,2017.0,118606.0,871899511525961728,en,31048.0,Twitter for iPhone,"That's right, we need a TRAVEL BAN for certain DANGEROUS countries, not some politically correct term that won't help us protect our people!"
,,5.0,21.0,6.0,25.0,2017.0,58361.0,871840367070412800,en,12529.0,Twitter Ads,"Today, I announced an Air Traffic Control Initiative to take American air travel into the future - finally!
➡️… https://t.co/NIIorkSRJN"
,,5.0,20.0,6.0,45.0,2017.0,42473.0,871830255396192256,en,9450.0,Twitter Ads,".@SecShulkin's decision is one of the biggest wins for our VETERANS in decades. Our HEROES deserve the best! 
➡️… https://t.co/RnNp9q7Tdh"
,,5.0,13.0,6.0,49.0,2017.0,93115.0,871725780535062528,en,28318.0,Twitter for iPhone,"Pathetic excuse by London Mayor Sadiq Khan who had to think fast on his ""no reason to be alarmed"" statement. MSM is working hard to sell it!"
,,5.0,13.0,6.0,35.0,2017.0,78240.0,871722020278587393,en,20720.0,Twitter for iPhone,".@foxandfriends  Dems are taking forever to approve my people, including Ambassadors. They are nothing but OBSTRUCTIONISTS! Want approvals."
,,5.0,10.0,6.0,44.0,2017.0,87748.0,871679061847879682,en,19741.0,Twitter for iPhone,In any event we are EXTREME VETTING people coming into the U.S. in order to help keep our country safe. The courts are slow and political!
,,5.0,10.0,6.0,37.0,2017.0,64669.0,871677472202477568,en,14651.0,Twitter for iPhone,The Justice Dept. should ask for an expedited hearing of the watered down Travel Ban before the Supreme Court - &amp; seek much tougher version!
,,5.0,10.0,6.0,29.0,2017.0,69955.0,871675245043888128,en,15148.0,Twitter for iPhone,"The Justice Dept. should have stayed with the original Travel Ban, not the watered down, politically correct version they submitted to S.C."
,,5.0,10.0,6.0,25.0,2017.0,87432.0,871674214356484096,en,21347.0,Twitter for iPhone,"People, the lawyers and the courts can call it whatever they want, but I am calling it what we need and what it is, a TRAVEL BAN!"
,,4.0,11.0,6.0,43.0,2017.0,163023.0,871331574649901056,en,48861.0,Twitter for iPhone,Do you notice we are not having a gun debate right now? That's because they used knives and a truck!
,,4.0,11.0,6.0,31.0,2017.0,158189.0,871328428963901440,en,61560.0,Twitter for iPhone,"At least 7 dead and 48 wounded in terror attack and Mayor of London says there is ""no reason to be alarmed!"""
,,4.0,11.0,6.0,19.0,2017.0,239348.0,871325606901895168,en,73835.0,Twitter for iPhone,We must stop being politically correct and get down to the business of security for our people. If we don't get smart it will only get worse
,,3.0,23.0,6.0,24.0,2017.0,259347.0,871145660036378624,en,63752.0,Twitter for iPhone,"Whatever the United States can do to help out in London and the U. K., we will be there - WE ARE WITH YOU. GOD BLESS!"
,,3.0,23.0,6.0,17.0,2017.0,174224.0,871143765473406976,en,52333.0,Twitter for iPhone,"We need to be smart, vigilant and tough. We need the courts to give us back our rights. We need the Travel Ban as an extra level of safety!"
,,3.0,23.0,6.0,1.0,2017.0,0.0,871139911298101248,en,7453.0,Twitter for iPhone,RT @DRUDGE_REPORT: Fears of new terror attack after van 'mows down 20 people' on London Bridge...
,,3.0,19.0,6.0,35.0,2017.0,51084.0,871087981225926656,und,11947.0,Twitter Ads,#WeeklyAddress🇺🇸 https://t.co/DNzRZiKxhd
,,2.0,18.0,6.0,30.0,2017.0,76998.0,870709271477932032,und,16178.0,Twitter for iPhone,"#MakeAmericaGreatAgain🇺🇸
https://t.co/eJxeVZ3A1r"
,,2.0,10.0,6.0,40.0,2017.0,0.0,870590911222349824,und,10933.0,Twitter for iPhone,RT @EricTrump: #MakeAmericaGreatAgain!!! 🇺🇸🇺🇸 https://t.co/MStWl628xe
,,2.0,10.0,6.0,35.0,2017.0,0.0,870589692294647808,en,1967.0,Twitter for iPhone,RT @HeyTammyBruce: Coming up at 720a ET on @foxandfriends! See you there! 🇺🇸 #maga
,,2.0,10.0,6.0,34.0,2017.0,0.0,870589482675916800,en,7386.0,Twitter for iPhone,RT @LindseyGrahamSC: I support President Trump’s desire to re-enter the Paris Accord after the agreement becomes a better deal for America…
,,2.0,10.0,6.0,33.0,2017.0,0.0,870589212978032640,en,8827.0,Twitter for iPhone,RT @Reince45: Promise kept. @POTUS exits flawed #ParisAccord to seek better deal for U.S. workers &amp; economy. This WH will always put #Ameri…
,,2.0,10.0,6.0,32.0,2017.0,0.0,870588968475275264,en,8062.0,Twitter for iPhone,RT @GOPLeader: .@POTUS made the right call in leaving a deal that would have put an unnecessary burden on the United States. https://t.co/q…
,,2.0,10.0,6.0,32.0,2017.0,0.0,870588844793581569,en,9256.0,Twitter for iPhone,RT @Jim_Jordan: President Trump did the right thing by withdrawing us from Paris treaty - it would hurt American companies and American wor…
,,2.0,10.0,6.0,31.0,2017.0,0.0,870588565595578370,en,9437.0,Twitter for iPhone,"RT @VP: Our President is choosing to put American jobs, American consumers, American energy, and American industry first. https://t.co/y2Op…"
,,2.0,10.0,6.0,8.0,2017.0,0.0,870582867084050432,en,9395.0,Twitter for iPhone,RT @foxandfriends: Wall Street hits record highs after Trump pulls out of Climate pact https://t.co/PDmwj13Lus
,,2.0,1.0,6.0,0.0,2017.0,160788.0,870445001125355522,en,47701.0,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!
,,1.0,22.0,6.0,50.0,2017.0,91434.0,870412262900740096,en,22129.0,Twitter Ads,"My job as President is to do everything within my power to give America a level playing field. #AmericaFirst🇺🇸
➡️… https://t.co/hL7OwbWzyi"
,,1.0,19.0,6.0,3.0,2017.0,37790.0,870355056327000065,en,7025.0,Twitter for iPhone,"Join me live at the @WhiteHouse.

➡️https://t.co/9VOb99W42r https://t.co/sjb5VHLHYH"
,,1.0,11.0,6.0,5.0,2017.0,90463.0,870234811616677889,en,25142.0,Twitter for iPhone,"The big story is the ""unmasking and surveillance"" of people that took place during the Obama Administration."
,,1.0,1.0,6.0,5.0,2017.0,77926.0,870083798981111808,en,17147.0,Twitter for iPhone,"I will be announcing my decision on Paris Accord, Thursday at 3:00 P.M.  The White House Rose Garden.  MAKE AMERICA GREAT AGAIN!"
,,1.0,0.0,6.0,40.0,2017.0,112246.0,870077441401905152,en,28803.0,Twitter for iPhone,"Crooked Hillary Clinton now blames everybody but herself, refuses to say she was a terrible candidate. Hits Facebook &amp; even Dems &amp; DNC."
,,31.0,21.0,5.0,52.0,2017.0,42645.0,870035383458963456,vi,7312.0,Twitter for iPhone,"It was an honor to welcome the Prime Minister of Vietnam, Nguyễn Xuân Phúc to the @WhiteHouse this afternoon. https://t.co/6YbrIvJUCY"
,,31.0,20.0,5.0,4.0,2017.0,58882.0,870008165827575808,en,12937.0,Twitter Ads,"We traveled the world to strengthen long-standing alliances, and to form new partnerships. See more at:… https://t.co/FT4kyPoAl0"
,,31.0,13.0,5.0,8.0,2017.0,71149.0,869903459511918592,en,13710.0,Twitter for iPhone,I will be announcing my decision on the Paris Accord over the next few days. MAKE AMERICA GREAT AGAIN!
,,31.0,13.0,5.0,5.0,2017.0,64371.0,869902591005741056,en,12150.0,Twitter for iPhone,"Hopefully Republican Senators, good people all, can quickly get together and pass a new (repeal &amp; replace) HEALTHCARE bill. Add saved $'s."
,,31.0,11.0,5.0,14.0,2017.0,189567.0,869874798087819264,en,52176.0,Twitter for iPhone,"Kathy Griffin should be ashamed of herself. My children, especially my 11 year old son, Barron, are having a hard time with this. Sick!"
,,31.0,10.0,5.0,45.0,2017.0,57911.0,869867413776601088,en,12788.0,Twitter for iPhone,"...case against him &amp; now wants to clear his name by showing ""the false or misleading testimony by James Comey, John Brennan..."" Witch Hunt!"
,,31.0,10.0,5.0,37.0,2017.0,54857.0,869865463584620544,en,13622.0,Twitter for iPhone,"So now it is reported that the Democrats, who have excoriated Carter Page about Russia, don't want him to testify. He blows away their...."
,,31.0,10.0,5.0,9.0,2017.0,203402.0,869858333477523458,en,82357.0,Twitter for iPhone,"Who can figure out the true meaning of ""covfefe"" ???  Enjoy!"
,,30.0,14.0,5.0,1.0,2017.0,0.0,869554306806157312,en,7410.0,Twitter for iPhone,"RT @foxandfriends: Jared Kushner didn't suggest Russian communications channel in meeting, source says https://t.co/nF6bM1FEt1"
,,30.0,14.0,5.0,0.0,2017.0,0.0,869554194658844673,en,6172.0,Twitter for iPhone,RT @Scavino45: President Trump pays respects and  delivers #MemorialDay remarks at Arlington National Cemetery. https://t.co/D5rl948J6u
,,30.0,13.0,5.0,59.0,2017.0,76012.0,869553853750013953,en,19456.0,Twitter for iPhone,"The U.S. Senate should switch to 51 votes, immediately, and get Healthcare and TAX CUTS approved, fast and easy. Dems would do it, no doubt!"
,,30.0,11.0,5.0,4.0,2017.0,84485.0,869509894688387072,en,21371.0,Twitter for iPhone,Russian officials must be laughing at the U.S. &amp; how a lame excuse for why the Dems lost the election has taken over the Fake News.
,,30.0,10.0,5.0,40.0,2017.0,86909.0,869503804307275776,en,22017.0,Twitter for iPhone,"We have a MASSIVE trade deficit with Germany, plus they pay FAR LESS than they should on NATO &amp; military. Very bad for U.S. This will change"
,,29.0,12.0,5.0,36.0,2017.0,90273.0,869170615881793536,en,14782.0,Twitter for iPhone,I look forward to paying my respects to our brave men and women on this Memorial Day at Arlington National Cemetery later this morning.
,,29.0,12.0,5.0,35.0,2017.0,148152.0,869170351049240576,en,35852.0,Twitter for iPhone,"Today we remember the men and women who made the ultimate sacrifice in serving. Thank you, God bless your families &amp; God bless the USA!"
,,29.0,12.0,5.0,18.0,2017.0,63909.0,869166145894535169,en,12267.0,Twitter for iPhone,"North Korea has shown great disrespect for their neighbor, China, by shooting off yet another ballistic missile...but China is trying hard!"
,,29.0,12.0,5.0,11.0,2017.0,103881.0,869164414662049793,en,26195.0,Twitter for iPhone,"Honoring the men and women who made the ultimate sacrifice in service to America. Home of the free, because of the brave. #MemorialDay🇺🇸"
,,29.0,0.0,5.0,20.0,2017.0,113022.0,868985285207629825,en,29064.0,Twitter for iPhone,The Fake News Media works hard at disparaging &amp; demeaning my use of social media because they don't want America to hear the real story!
,,29.0,0.0,5.0,7.0,2017.0,73761.0,868981969664843777,en,15468.0,Twitter for iPhone,"The massive TAX CUTS/REFORM that I have submitted is moving along in the process very well, actually ahead of schedule. Big benefits to all!"
,,28.0,23.0,5.0,57.0,2017.0,68803.0,868979531641741313,en,13340.0,Twitter for iPhone,I suggest that we add more dollars to Healthcare and make it the best anywhere. ObamaCare is dead - the Republicans will do much better!
,,28.0,14.0,5.0,43.0,2017.0,68237.0,868840252227674113,en,16295.0,Twitter for iPhone,British Prime Minister May was very angry that the info the U.K. gave to U.S. about Manchester was leaked. Gave me full details!
,,28.0,12.0,5.0,45.0,2017.0,68756.0,868810522942164993,en,14536.0,Twitter for iPhone,Does anyone notice how the Montana Congressional race was such a big deal to Dems &amp; Fake News until the Republican won? V was poorly covered
,,28.0,12.0,5.0,45.0,2017.0,58290.0,868810404335673344,en,12948.0,Twitter for iPhone,....it is very possible that those sources don't exist but are made up by fake news writers. #FakeNews is the enemy!
,,28.0,12.0,5.0,34.0,2017.0,76116.0,868807754231820291,en,18694.0,Twitter for iPhone,"Whenever you see the words 'sources say' in the fake news media, and they don't mention names...."
,,28.0,12.0,5.0,33.0,2017.0,70130.0,868807327130025984,en,17153.0,Twitter for iPhone,It is my opinion that many of the leaks coming out of the White House are fabricated lies made up by the #FakeNews media.
,,28.0,12.0,5.0,10.0,2017.0,80331.0,868801710038372352,en,13945.0,Twitter for iPhone,Just returned from Europe. Trip was a great success for America. Hard work but big results!
,,28.0,12.0,5.0,2.0,2017.0,62211.0,868799536420065281,en,9454.0,Twitter for iPhone,Big win in Montana for Republicans!
,,27.0,17.0,5.0,19.0,2017.0,89953.0,868517059407335424,en,23973.0,Twitter for iPhone,"Bringing hundreds of billions of dollars back to the U.S.A. from the Middle East - which will mean JOBS, JOBS, JOBS!"
,,27.0,16.0,5.0,22.0,2017.0,41709.0,868502563347451904,en,7672.0,Twitter for iPhone,I look forward to reading the @CommerceGov 232 analysis of steel and aluminum- to be released in June. Will take major action if necessary.
,,27.0,16.0,5.0,17.0,2017.0,40427.0,868501423566315520,en,7297.0,Twitter for iPhone,"....""we push for the removal of all trade-distorting practices....to foster a truly level playing field."""
,,27.0,16.0,5.0,16.0,2017.0,45552.0,868501243823575040,en,7849.0,Twitter for iPhone,"Just left the #G7Summit. Had great meetings on everything, especially on trade where...."
,,27.0,12.0,5.0,17.0,2017.0,52477.0,868441116726710272,en,10195.0,Twitter for iPhone,I will make my final decision on the Paris Accord next week!
,,27.0,10.0,5.0,3.0,2017.0,74144.0,868407229380268033,en,16176.0,Twitter for iPhone,"Many NATO countries have agreed to step up payments considerably, as they should. Money is beginning to pour in- NATO will be much stronger."
,,27.0,9.0,5.0,58.0,2017.0,49654.0,868406076995235840,en,9259.0,Twitter for iPhone,"Big G7 meetings today. Lots of very important matters under discussion. First on the list, of course, is terrorism. #G7Taormina"
,,26.0,20.0,5.0,39.0,2017.0,61118.0,868205058743250944,en,11722.0,Twitter for iPhone,"On behalf of @FLOTUS Melania and myself, thank you for a wonderful dinner and evening, President Sergio Mattarella.… https://t.co/EhvWgjkRrY"
,,26.0,20.0,5.0,26.0,2017.0,72797.0,868201805934678017,en,19891.0,Twitter for iPhone,Terrorists are engaged in a war against civilization- it is up to all who value life to confront &amp; defeat this evil➡️https://t.co/haeuvCIF6I
,,26.0,10.0,5.0,14.0,2017.0,61493.0,868047612301148160,en,11054.0,Twitter for iPhone,"Getting ready to engage G7 leaders on many issues including economic growth, terrorism, and security."
,,26.0,10.0,5.0,13.0,2017.0,70560.0,868047480847568896,en,13438.0,Twitter for iPhone,Just arrived in Italy for the G7. Trip has been very successful. We made and saved the USA many billions of dollars and millions of jobs.
,,25.0,22.0,5.0,44.0,2017.0,53305.0,867874154497937408,en,9639.0,Twitter for iPhone,"Just arrived in Taormina with @FLOTUS Melania. 
#G7Summit #USA🇺🇸 https://t.co/l7aXolKBiK"
,,25.0,20.0,5.0,6.0,2017.0,71389.0,867834190078906370,en,16326.0,Twitter for iPhone,"Thank you for your support. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN!
#POTUSAbroad #USA🇺🇸 https://t.co/42vCwr5GkA"
,,25.0,17.0,5.0,54.0,2017.0,49380.0,867801005018230786,en,11141.0,Twitter Ads,"Today's ceremony is a day for both remembrance and resolve.
#NATOMeeting #NATO https://t.co/YNZV3bTekB"
,,25.0,14.0,5.0,33.0,2017.0,0.0,867750567220715521,en,9921.0,Twitter for iPhone,RT @FLOTUS: Thank u to Queen Fabiola University Hospital! Enjoyed creating paper flowers with amazing patients &amp; getting a tour. #Brussels…
,,24.0,20.0,5.0,11.0,2017.0,56408.0,867473100434161664,en,10727.0,Twitter for iPhone,"Thank you for the warm welcome to Brussels, Belgium this afternoon! https://t.co/1AvYSameD4"
,,24.0,12.0,5.0,20.0,2017.0,108251.0,867354520526872576,en,24641.0,Twitter for iPhone,Honor of a lifetime to meet His Holiness Pope Francis. I leave the Vatican more determined than ever to pursue PEAC… https://t.co/Jhe7SROaxD
,,23.0,15.0,5.0,58.0,2017.0,117627.0,867047119974170625,en,29238.0,Twitter for iPhone,All civilized nations must join together to protect human life and the sacred right of our citizens to live in safety and in peace.
,,23.0,15.0,5.0,47.0,2017.0,66068.0,867044286352809984,en,12388.0,Twitter for iPhone,"Israel, Saudi Arabia and the Middle East were great. Trying hard for PEACE. Doing well. Heading to Vatican &amp; Pope, then #G7 and #NATO."
,,23.0,15.0,5.0,43.0,2017.0,59593.0,867043258932875264,en,9586.0,Twitter for iPhone,"Thank you for such a wonderful and unforgettable visit, Prime Minister @Netanyahu and @PresidentRuvi."
,,23.0,12.0,5.0,4.0,2017.0,138539.0,866988278184116224,en,33323.0,Twitter for iPhone,We stand in absolute solidarity with the people of the United Kingdom. https://t.co/X6fUUxxYXE
,,22.0,20.0,5.0,14.0,2017.0,65461.0,866749195297976320,en,13311.0,Twitter for iPhone,"Prime Minister @Netanyahu and @PresidentRuvi- on behalf of @FLOTUS Melania and myself, thank you for the invitation… https://t.co/Z5YCpaRV6t"
,,22.0,13.0,5.0,13.0,2017.0,0.0,866643258390302721,und,20331.0,Twitter for iPhone,"RT @netanyahu: Ever Stronger
חזקים תמיד
🇮🇱🇺🇸 https://t.co/Ecf5p4HjfZ"
,,21.0,21.0,5.0,51.0,2017.0,60904.0,866411249092902912,und,17681.0,Twitter for iPhone,#RiyadhSummit #POTUSAbroad🇺🇸 https://t.co/WdDEOiV6oS
,,21.0,16.0,5.0,47.0,2017.0,42238.0,866334629036384256,en,11233.0,Twitter for iPhone,"Speech transcript at Arab Islamic American Summit ➡️https://t.co/eUWxJXJxbe

Replay ➡️https://t.co/VtmlSqciXx

#RiyadhSummit #POTUSAbroad"
,,21.0,11.0,5.0,15.0,2017.0,0.0,866251096649588738,en,19490.0,Twitter for iPhone,RT @FLOTUS: I had a wonderful time with the students at the American International School #Riyadh today. #SaudiaArabia https://t.co/AVzVV0W…
,,20.0,15.0,5.0,50.0,2017.0,77047.0,865957909565366272,en,19044.0,Twitter for iPhone,"Thank you to the BRAVE servicemen &amp; women who have served, and continue to serve the United States- our true HEROES… https://t.co/ZTV9F639xM"
,,20.0,9.0,5.0,44.0,2017.0,97952.0,865865814099939328,en,94522.0,Twitter for iPhone,"Great to be in Riyadh, Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad https://t.co/JJOra0KfyR"
,,19.0,22.0,5.0,16.0,2017.0,35282.0,865692565454106624,und,7314.0,Twitter for iPhone,"#WeeklyAddress🇺🇸
➡️https://t.co/UYEhgch4Hl https://t.co/HIQoFuc5cy"
,,19.0,14.0,5.0,24.0,2017.0,105337.0,865573793531478017,en,19945.0,Twitter for iPhone,Getting ready for my big foreign trip. Will be strongly protecting American interests - that's what I like to do!
,,19.0,2.0,5.0,3.0,2017.0,54913.0,865387523371143168,en,12366.0,Twitter for iPhone,"""President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeek""
Proclamation➡️… https://t.co/EcCsGaizWu"
,,18.0,22.0,5.0,45.0,2017.0,50786.0,865337513245913089,en,9808.0,Twitter Ads,"A great honor to welcome President Juan Manuel Santos of Colombia to the White House today!🇺🇸🇨🇴
Joint Press Conf➡️… https://t.co/uWfiQEdsaY"
,,18.0,14.0,5.0,7.0,2017.0,104120.0,865207118785372160,en,29888.0,Twitter for iPhone,"With all of the illegal acts that took place in the Clinton campaign &amp; Obama Administration, there was never a special counsel appointed!"
,,18.0,11.0,5.0,52.0,2017.0,119375.0,865173176854204416,en,35668.0,Twitter for iPhone,This is the single greatest witch hunt of a politician in American history!
,,17.0,20.0,5.0,36.0,2017.0,67636.0,864942610191978496,en,13273.0,Twitter Ads,It was my great honor to deliver the #CGACommencement17 at the @USCGAcademy. CONGRATULATIONS to the Class of 2017!… https://t.co/ehQanQXiSy
,,16.0,19.0,5.0,38.0,2017.0,73224.0,864565791076872192,en,18997.0,Twitter Ads,"It was a great honor to welcome the President of Turkey, Recep Tayyip Erdoğan, to the @WhiteHouse today! https://t.co/4BWjOCgnNv"
,,16.0,16.0,5.0,2.0,2017.0,51285.0,864511331029921792,en,12191.0,Twitter for iPhone,'U.S. Industrial Production Surged in April' https://t.co/S0Z4SEIRhi
,,16.0,12.0,5.0,10.0,2017.0,78490.0,864452996129853444,en,19495.0,Twitter for iPhone,"I have been asking Director Comey &amp; others, from the beginning of my administration, to find the LEAKERS in the intelligence community....."
,,16.0,11.0,5.0,13.0,2017.0,75128.0,864438529472049152,en,17682.0,Twitter for iPhone,"...to terrorism and airline flight safety. Humanitarian reasons, plus I want Russia to greatly step up their fight against ISIS &amp; terrorism."
,,16.0,11.0,5.0,3.0,2017.0,74844.0,864436162567471104,en,19188.0,Twitter for iPhone,"As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining...."
,,16.0,1.0,5.0,47.0,2017.0,70829.0,864296272844529664,en,17893.0,Twitter for iPhone,"#PeaceOfficersMemorialDay and
#PoliceWeek Proclamation: https://t.co/o4IXVfZuHw https://t.co/UMJ6hklx4a"
,,15.0,19.0,5.0,54.0,2017.0,53901.0,864207293289771012,en,11058.0,Twitter for iPhone,"Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. 
#NationalPoliceWeek
Watch… https://t.co/3EioVDCTqb"
,,14.0,15.0,5.0,13.0,2017.0,131852.0,863774341921742848,en,21376.0,Twitter for iPhone,"Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! 

Happy #MothersDay"
,,13.0,18.0,5.0,57.0,2017.0,70365.0,863468271668002817,en,15309.0,Twitter Ads,"I was thrilled to be back @LibertyU. Congratulations to the Class of 2017! This is your day, and you've earned it.… https://t.co/87RYOPwBiY"
,,13.0,17.0,5.0,54.0,2017.0,44832.0,863452412459307009,en,7475.0,Twitter for iPhone,Will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. (Saturday night). Enjoy!
,,13.0,0.0,5.0,47.0,2017.0,45299.0,863194069891031041,und,10799.0,Twitter Ads,"#WeeklyAddress🇺🇸
➡️https://t.co/uT4K4fh88Y https://t.co/1iW7tVVNCH"
,,12.0,21.0,5.0,16.0,2017.0,51216.0,863140961114886144,en,10616.0,Twitter Ads,"Today, I welcomed the Victory Christian Center School. Good luck @ the Team America Rocketry Challenge! #TARC Watch… https://t.co/wFrRsK2wuo"
,,12.0,21.0,5.0,9.0,2017.0,55472.0,863139099825364994,en,11733.0,Twitter for iPhone,"Today, @FLOTUS hosted a Military Mother's Day Event in the East Room of the WH. It was an honor to stop by, say hel… https://t.co/wNVB0PYoef"
,,12.0,13.0,5.0,20.0,2017.0,121822.0,863020954427043840,en,30137.0,Twitter for iPhone,"China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!"
,,12.0,12.0,5.0,54.0,2017.0,70995.0,863014620516233216,en,17813.0,Twitter for iPhone,"When James Clapper himself, and virtually everyone else with knowledge of the witch hunt, says there is no collusion, when does it end?"
,,12.0,12.0,5.0,26.0,2017.0,74876.0,863007411132649473,en,25071.0,Twitter for iPhone,"James Comey better hope that there are no ""tapes"" of our conversations before he starts leaking to the press!"
,,12.0,12.0,5.0,7.0,2017.0,79295.0,863002719400976384,en,18301.0,Twitter for iPhone,"...Maybe the best thing to do would be to cancel all future ""press briefings"" and hand out written responses for the sake of accuracy???"
,,12.0,11.0,5.0,59.0,2017.0,61059.0,863000553265270786,en,12984.0,Twitter for iPhone,"As a very active President with lots of things happening, it is not possible for my surrogates to stand at podium with perfect accuracy!...."
,,12.0,11.0,5.0,53.0,2017.0,77281.0,862999243560288256,en,19665.0,Twitter for iPhone,The Fake Media is working overtime today!
,,12.0,11.0,5.0,51.0,2017.0,76542.0,862998775731818496,en,18985.0,Twitter for iPhone,"Again, the story that there was collusion between the Russians &amp; Trump campaign was fabricated by Dems as an excuse for losing the election."
,,11.0,21.0,5.0,54.0,2017.0,51382.0,862788002594127873,en,12673.0,Twitter for iPhone,"Yesterday, on the same day- I had meetings with Russian Foreign Minister Sergei Lavrov and the FM of Ukraine, Pavlo… https://t.co/hm4U54DCQO"
,,11.0,20.0,5.0,34.0,2017.0,92023.0,862767872879325185,en,24734.0,Twitter for iPhone,Russia must be laughing up their sleeves watching as the U.S. tears itself apart over a Democrat EXCUSE for losing the election.
,,11.0,19.0,5.0,55.0,2017.0,118850.0,862758098892619780,en,40117.0,Twitter for iPhone,We finally agree on something Rosie. https://t.co/BSP5F3PgbZ
,,11.0,19.0,5.0,35.0,2017.0,40423.0,862753016193089536,en,9737.0,Twitter for iPhone,"'Presidential Executive Order on the Establishment of Presidential Advisory Commission on Election Integrity'
➡️… https://t.co/kVG8r7qZS5"
,,11.0,19.0,5.0,34.0,2017.0,37072.0,862752672683839488,en,8233.0,Twitter for iPhone,'Presidential Executive Order on Strengthening the Cybersecurity of Federal Networks and Critical Infrastructure'… https://t.co/kQDBvXPekk
,,11.0,0.0,5.0,14.0,2017.0,98439.0,862460991451344896,en,40924.0,Twitter for iPhone,"The Democrats should be ashamed. This is a disgrace!
#DrainTheSwamp https://t.co/UfbKEECm2V"
,,10.0,19.0,5.0,23.0,2017.0,92699.0,862387734492663808,en,24846.0,Twitter for iPhone,Dems have been complaining for months &amp; months about Dir. Comey. Now that he has been fired they PRETEND to be aggrieved. Phony hypocrites!
,,10.0,12.0,5.0,57.0,2017.0,56407.0,862290442129461249,en,15413.0,Twitter for iPhone,The Roger Stone report on @CNN is false - Fake News. Have not spoken to Roger in a long time - had nothing to do with my decision.
,,10.0,12.0,5.0,39.0,2017.0,59901.0,862286091759611905,en,13415.0,Twitter for iPhone,"caught, he cried like a baby and begged for forgiveness...and now he is judge &amp; jury. He should be the one who is investigated for his acts."
,,10.0,12.0,5.0,30.0,2017.0,55075.0,862283792559616000,en,14243.0,Twitter for iPhone,"years, as a pol in Connecticut, Blumenthal would talk of his great bravery and conquests in Vietnam - except he was never there. When...."
,,10.0,12.0,5.0,24.0,2017.0,55814.0,862282202188566529,en,14680.0,Twitter for iPhone,"Watching Senator Richard Blumenthal speak of Comey is a joke. ""Richie"" devised one of the greatest military frauds in U.S. history. For...."
,,10.0,11.0,5.0,28.0,2017.0,0.0,862268135944192000,en,8360.0,Twitter for iPhone,RT @DRUDGE_REPORT: 10 SCANDALS ON DIRECTOR'S WATCH... https://t.co/dnGY08wTBP
,,10.0,11.0,5.0,27.0,2017.0,72499.0,862267781336752128,en,17516.0,Twitter for iPhone,"Comey lost the confidence of almost everyone in Washington, Republican and Democrat alike. When things calm down, they will be thanking me!"
,,10.0,11.0,5.0,21.0,2017.0,0.0,862266225157689349,en,7072.0,Twitter for iPhone,"RT @DRUDGE_REPORT: MEXICO 2ND DEADLIEST COUNTRY; TOPS AFGHAN, IRAQ... https://t.co/i4FtSpLiHV"
,,10.0,11.0,5.0,19.0,2017.0,77709.0,862265729718128641,en,17917.0,Twitter for iPhone,"James Comey will be replaced by someone who will do a far better job, bringing back the spirit and prestige of the FBI."
,,10.0,11.0,5.0,10.0,2017.0,74383.0,862263649821503489,en,18975.0,Twitter for iPhone,"The Democrats have said some of the worst things about James Comey, including the fact that he should be fired, but now they play so sad!"
,,10.0,2.0,5.0,42.0,2017.0,93236.0,862135824745467905,en,28850.0,Twitter for iPhone,"Cryin' Chuck Schumer stated recently, ""I do not have confidence in him (James Comey) any longer."" Then acts so indignant.  #draintheswamp"
,,9.0,21.0,5.0,38.0,2017.0,43090.0,862059314277748736,en,9662.0,Twitter for iPhone,"'Manufacturing openings, hires rise to highest levels of the recovery'
https://t.co/txFZDYYIOe"
,,9.0,17.0,5.0,19.0,2017.0,51690.0,861993986436866049,en,9761.0,Twitter for iPhone,"It was an honor to welcome the Teachers of the Year to the WH last month. Today, we honor and thank all teachers!… https://t.co/sAUJfIZCwR"
,,8.0,22.0,5.0,50.0,2017.0,52872.0,861715019674910721,en,13939.0,Twitter for iPhone,Biggest story today between Clapper &amp; Yates is on surveillance. Why doesn't the media report on this? #FakeNews!
,,8.0,22.0,5.0,46.0,2017.0,63059.0,861713823505494016,en,16271.0,Twitter for iPhone,"The Russia-Trump collusion story is a total hoax, when will this taxpayer funded charade end?"
